X, Y, Z, disp
-8.314696123025444585e-01,5.555702330196037320e-01,4.711259578222395275e-18,0.000000000000000000e+00
-8.783782561792613519e-01,2.000212458690462380e-01,4.236009957127894743e-01,1.049938469763387651e-02
-8.844949948660939532e-01,2.634430721277642440e-01,3.752315837745122118e-01,9.822116122936548621e-03
-9.189444625293944346e-01,3.219627421159313441e-01,2.195597317983801755e-01,8.214427130486288281e-03
-6.761979616904286727e-01,-2.204603131910015668e-01,6.816273048895206133e-01,2.133326791199483333e-02
-6.786204488584655081e-01,-1.246084249375389863e-01,7.006666798671723484e-01,2.317517221497973970e-02
-6.135262729497076295e-01,-1.830052339096165659e-01,7.404138388789281988e-01,2.776231068712483804e-02
-7.325397304407973431e-01,-2.554184002194466174e-01,6.145763158416154281e-01,1.641257800285068902e-02
-7.371341341961145099e-01,-1.604864082640691803e-01,6.392590342899368006e-01,1.715347394359977018e-02
-5.200334983759233864e-01,-4.231495481470175513e-01,7.150558638241700793e-01,2.690749138272534313e-02
-5.969488002458772646e-01,-3.709136680009537668e-01,6.895669891820898068e-01,2.182262331944631595e-02
-5.329991538197250689e-01,-3.327684280504763503e-01,7.467263273606317142e-01,3.120495194382702508e-02
-4.373565732929149408e-01,-5.430869148389358969e-01,6.919389519015014534e-01,2.484262621571356119e-02
-5.033061464456943801e-01,-5.056089859648255080e-01,6.781311032035043374e-01,2.261312707000003377e-02
-2.118283864641607728e-01,-9.386048238671688138e-01,2.614510362460008563e-01,1.085342442490116674e-02
-2.007409513346803398e-01,-9.586594365093101811e-01,1.923514061013828491e-01,9.329419087576978908e-03
-7.700610098870623865e-01,9.042021361218094411e-02,6.158201431255155844e-01,1.570992426798927671e-02
-3.536849278083319392e-01,-6.673110893486020601e-01,6.350890337131211982e-01,2.035194904093025337e-02
-8.922205306013613058e-01,4.091808173223223655e-01,1.837415087024308891e-01,7.343769403605471084e-03
9.801714032956010403e-02,-9.951847266721970398e-01,4.861149767219735262e-18,0.000000000000000000e+00
-8.287335018083040739e-01,2.203975192082693324e-01,5.021785884386297250e-01,1.223925389130535793e-02
-8.777635409974042791e-01,3.848054411908203298e-01,2.764797046207028708e-01,8.925163112201588145e-03
-6.078463102496761694e-01,-2.780281771739514518e-01,7.184149375967728846e-01,2.537481482872544145e-02
-6.123012724075559410e-01,-8.617980601970648413e-02,7.559275878595519416e-01,2.998601607060871060e-02
-4.539324193466131585e-01,-3.849205170619978689e-01,7.682598531209858805e-01,3.534549418007238569e-02
